[Thu May 11 15:30:49.812552 2017] [:error] [pid 5121] [client 129.2.180.170:56562] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:49.812555 2017] [:error] [pid 5121] [client 129.2.180.170:56562] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:49.812559 2017] [:error] [pid 5121] [client 129.2.180.170:56562] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:49.812562 2017] [:error] [pid 5121] [client 129.2.180.170:56562] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:49.813492 2017] [:error] [pid 5121] [client 129.2.180.170:56562] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:49.813505 2017] [:error] [pid 5121] [client 129.2.180.170:56562] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:49.813509 2017] [:error] [pid 5121] [client 129.2.180.170:56562] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:49.813512 2017] [:error] [pid 5121] [client 129.2.180.170:56562] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:49.813515 2017] [:error] [pid 5121] [client 129.2.180.170:56562] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:31:30.182013 2017] [:error] [pid 5124] [client 129.2.180.170:56565] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:31:30.182056 2017] [:error] [pid 5124] [client 129.2.180.170:56565] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:31:30.182062 2017] [:error] [pid 5124] [client 129.2.180.170:56565] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:31:30.182065 2017] [:error] [pid 5124] [client 129.2.180.170:56565] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
