split/DCIM/105_VIRB/VIRB0017_005.MP4,326,4.0 3.0 4.0
split/DCIM/105_VIRB/VIRB0017_006.MP4,327,3.0
split/DCIM/105_VIRB/VIRB0017_007.MP4,328,3.0 3.0
split/DCIM/105_VIRB/VIRB0017_008.MP4,329,5.0 5.0 3.0 3.0 2.0 2.0 1.0 1.0 4.0 4.0 2.0 2.0
split/DCIM/105_VIRB/VIRB0017_009.MP4,330,5.0 2.0 4.0 4.0 1.0 2.0 2.0 4.0
split/DCIM/105_VIRB/VIRB0017_010.MP4,331,3.0 3.0
split/DCIM/105_VIRB/VIRB0019_000.MP4,57,2.0 4.0
split/DCIM/105_VIRB/VIRB0019_001.MP4,58,3.0 3.0
split/DCIM/105_VIRB/VIRB0019_002.MP4,59,3.0
split/DCIM/105_VIRB/VIRB0019_003.MP4,60,3.0 3.0
split/DCIM/105_VIRB/VIRB0019_005.MP4,62,4.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0019_006.MP4,63,4.0 3.0 4.0 4.0 3.0
split/DCIM/105_VIRB/VIRB0019_007.MP4,64,4.0 3.0
split/DCIM/105_VIRB/VIRB0019_008.MP4,65,4.0 4.0 5.0 5.0 4.0 4.0 4.0 4.0 5.0 5.0
split/DCIM/105_VIRB/VIRB0019_009.MP4,66,3.0 3.0 3.0 3.0 5.0 5.0 5.0 5.0
split/DCIM/105_VIRB/VIRB0019_010.MP4,67,4.0
