index_seg,ftr_name_d_btw_cntr_SgAsEd,ud_bridge_SgAsEd,ud_btw_cntr_SgAsEd
31087,273910.495359,,1249948.63696
31088,89186.9711199,,184343.138544
31089,195896.740067,,622954.280407
31090,140296.385321,,175350.237484
31091,202266.63613,,108868.738017
31092,255185.144113,,890357.825601
31093,73657.4796493,,127829.550898
31094,111671.499154,,147456.720498
31095,114170.738579,,166540.328514
31096,40694.856445,,9679.37688314
31097,40852.5638946,,50218.7221538
31098,58318.9168836,,41246.7040202
31099,39772.4507443,,68097.3987736
31100,47103.2516366,,30499.6476197
31101,57608.8891676,,13026.0074005
31102,16880.4942959,,6346.43872996
31103,38198.073806,,26400.1893151
31104,31212.3596423,,16277.9258041
31105,37746.574247,,150246.470711
31106,103633.793221,,106392.39944
31107,36375.2263048,,39538.2736002
31108,159940.009366,,311972.115691
31109,191427.695956,,178016.131281
31110,1172006.01817,,976162.501841
31111,13019175.4717,,13870447.9949
31112,12815979.0563,,8526196.68669
31113,2955089.27225,,5810269.72276
31114,13016863.906,,9389419.65751
31115,14115341.7455,,16556616.9294
31116,50782.0,1.0,50850.0
31117,4503076.79638,,549419.059926
31118,4908044.45071,,5459835.22289
31119,719064.698952,,474780.564152
31120,4673.99739096,,3546.77466432
31121,195143.657618,,116662.368612
31122,83587.846083,,171883.704769
31123,75025.192619,,139045.154184
31124,75079.6373749,,212588.663829
31125,106037.272138,,225741.446255
31126,170214.506161,,113951.047681
31127,50793.563078,,52138.6088523
31128,2949658.57284,,2108742.20532
31129,53526.2792674,,107313.675731
31130,55671.8078995,,79736.200681
31131,3034550.97788,,2197130.21919
31132,303854.289152,,325853.322887
31133,3678327.00274,,3079240.56335
31134,2624016.09318,,2294066.19636
31135,55755.3591376,,85703.7731483
31136,136488.853085,,262575.421492
31137,50782.0,1.0,50850.0
31138,49378.4617761,,75125.2477222
31139,10718.0807127,,13749.8912776
31140,162822.276093,,160423.188146
31141,46876.9597439,,50281.0160966
31142,50782.0,1.0,50850.0
31143,14959.7071625,,24389.9609798
31144,116314.118561,,191051.180991
31145,970990.573885,,997767.126482
31146,513854.890334,,528782.039399
31147,587708.017269,,602744.751711
31148,117239.412806,,117473.508015
31149,296047.242362,,326279.866659
31150,80381.7657074,,55299.5334399
31151,202164.061941,,176402.59463
31152,70437.6587685,,56253.3743564
31153,1006290.94109,,942968.394495
31154,62798.5693707,,66729.4183829
31155,26784.02604,,30797.785652
31156,1095321.20402,,1971432.15494
31157,229910.499216,,136371.344178
31158,322776.968806,,136640.811654
31159,25784.5216326,,15341.4550997
31160,1609104.73864,,449557.321512
31161,1900529.84627,,3197862.93114
31162,232389.311273,,65820.8835206
31163,409902.934701,,93777.1352247
31164,28316.0517286,,51499.8067293
31165,1859258.8055,,3224379.94037
31166,50782.0,1.0,50850.0
31167,1889677.04297,,560036.247525
31168,70486.4709529,,77227.5610379
31169,589320.474807,,628620.851446
31170,28176.7395309,,40017.9833069
31171,62559.8255051,,126939.892323
31172,165311.765128,,65575.4255884
31173,12402.663975,,22744.3720262
31174,128402.107385,,63354.0376672
31175,43055.0484521,,65631.763748
31176,32817.906514,,40286.8189997
31177,32721.602178,,65384.3918156
31178,26510.3430906,,11677.0554009
31179,274653.630466,,153728.775396
31180,68747.5091633,,10924.8368265
31181,126050.859227,,39623.9554705
31182,41129.1524391,,30552.7309012
31183,27979.5576024,,8078.89942476
31184,138985.948235,,64875.8701605
31185,11254.5550492,,4399.50665748
31186,33945.5439582,,38620.4262055
31187,26605.0033997,,14710.378746
31188,62795.3435112,,25820.4362434
31189,1083280.04277,,854995.647285
31190,67771.6290328,,55992.7017982
31191,45485.3916414,,127665.409555
31192,915630.633074,,648456.267746
31193,39834.1603674,,114034.118177
31194,79075.8808894,,8611.88424603
31195,12227.4936039,,5619.80177658
31196,166994.868316,,220591.434293
31197,142445.496801,,247936.019033
31198,31322.0417703,,79588.7015738
31199,643558.843483,,324890.945987
31200,100531.538363,,64539.1388265
31201,240845.212673,,166197.328624
31202,144323.994024,,165989.089683
31203,39447.6057008,,96001.9417569
31204,3387781.28443,,2959861.86109
31205,3403965.26257,,2896345.03829
31206,50782.0,1.0,50850.0
31207,50782.0,1.0,50850.0
31208,50782.0,1.0,50850.0
31209,50782.0,1.0,50850.0
31210,50782.0,1.0,50850.0
31211,11538898.1678,,12828480.8121
31212,38095.5,,19398.1939099
31213,139644.5,,11528.8217221
31214,139638.5,,57503.6890096
31215,177716.0,,27234.0834368
31216,88839.5,,113477.507899
31217,389358.815539,,716350.596196
31218,19.0,,33307.5721877
31219,38078.5,,34513.2553659
31220,498817.107817,,501641.200386
31221,448225.330039,,450972.800386
31222,397909.263372,,400452.400386
31223,347723.263372,,350074.400386
31224,13163.7971782,,11143.3741815
31225,158205.353034,,135603.149999
31226,119406.611935,,201716.712568
31227,3017738.77819,,2846556.82422
31228,177048.471041,,319731.24248
31229,179612.624242,,185650.348844
31230,118647.58913,,79497.9101677
31231,72202.2507384,,180175.1981
31232,537474.195597,,545659.946003
31233,83043.0164723,,71191.9429582
31234,108432.687398,,80004.8773164
31235,250187.695261,,274345.842496
31236,321148.756957,,482284.226976
31237,262310.291432,,218658.948321
31238,111816.454309,,104750.147888
31239,506075.84596,,563815.141353
31240,166537.830907,,126538.569376
31241,86865.8884492,,87262.8362469
31242,76742.3258415,,56380.6954634
31243,290134.534764,,381550.686801
31244,42860.8750771,,63526.6071393
31245,69019.4440742,,93324.3017422
31246,58867.3821439,,14958.7350911
31247,539435.478586,,580444.944455
31248,310433.21537,,458652.728656
31249,116475.308899,,84317.4403854
31250,79639.8746649,,152286.537558
31251,45931.559075,,1373.6677224
31252,105316.438353,,182733.92501
31253,114949.459115,,281284.661568
31254,37923.1443199,,73971.2898099
31255,8238791.88224,,5604418.5662
31256,717021.373657,,2131824.35488
31257,11084791.7888,,8380810.59631
31258,7207651.23592,,3987446.04624
31259,450855.807522,,362076.089343
31260,258319.1939,,96091.8886223
31261,208937.171097,,84396.5724237
31262,11653677.4874,,8626788.9724
31263,233674.731823,,957754.55619
31264,83225.4496349,,115176.471416
31265,11991464.3898,,10102972.1622
31266,11932240.6905,,10285871.8311
31267,86138.53995,,65197.4745939
31268,1188736.43598,,1634651.01928
31269,50641.3664746,,50650.6712126
31270,142437.148927,,51120.6232572
31271,848800.544627,,2019704.06564
31272,878678.16714,,1651928.9927
31273,12437.1439978,,9281.95589839
31274,161006.552977,,88085.882904
31275,385551.84104,,200833.464815
31276,272741.961349,,162682.16291
31277,94065.6079673,,55596.7095199
31278,47321.3897003,,62384.5485757
31279,233066.312512,,160558.066891
31280,768088.388566,,956277.941642
31281,2209280.23955,,1917820.05786
31282,1394588.32231,,915580.444817
31283,1392739.2165,,913146.095649
31284,20276.6152837,,18201.6030548
31285,80985.4672422,,345096.767366
31286,1053491.16008,,1543469.69705
31287,58826.5753892,,41374.5934344
31288,146229.588941,,170877.909041
31289,242535.593534,,225549.383789
31290,108535.138909,,88098.3081757
31291,34287.5619537,,34717.1659109
31292,23248.1137141,,73483.3624121
31293,24831.3930801,,32103.631592
31294,40925.3264725,,41961.1100356
31295,79454.6386378,,56820.5139514
31296,49228.7402617,,42658.8729733
31297,119068.458814,,42459.9516814
31298,928475.984305,,638030.479024
31299,1357979.8068,,1311712.58408
31300,1041603.79098,,1005431.3942
31301,708580.041713,,681053.923519
31302,379070.991148,,365856.850143
31303,2756221.04263,,1883011.46521
31304,2330625.0304,,1468040.26014
31305,1788182.12925,,1130788.4303
31306,1373837.01269,,725263.476445
31307,41388.7469441,,13627.557918
31308,288615.269392,,494464.248913
31309,25611.4293891,,37444.4434989
31310,701795.776659,,768721.295111
31311,243135.272604,,71950.4959431
31312,59104.1019011,,70044.767692
31313,37266.2409573,,53114.502735
31314,16282420.087,,12908300.6869
31315,922032.765371,,1069324.88175
31316,1405481.68519,,1363342.89623
31317,132650.953847,,120765.704563
31318,69799.467174,,66557.8188739
31319,48200.2217456,,15135.6339772
31320,83394.8727609,,38642.255682
31321,217374.421981,,255744.793919
31322,86957.1564054,,47180.796378
31323,50782.0,1.0,50850.0
31324,264854.325848,,338793.496872
31325,207430.455814,,199730.574448
31326,3492706.8476,,3444982.08203
31327,40413.2161488,,36991.6696262
31328,22870.2824553,,20010.0291672
31329,42284.3797533,,240964.554442
31330,391646.839493,,390377.907183
31331,248984.115057,,230711.928555
31332,233337.146417,,158117.452728
31333,425283.5264,,253508.626363
31334,72758.3414946,,245939.330003
31335,44002.1068993,,32422.7311602
31336,424998.180215,,342277.966321
31337,448068.353682,,338278.049098
31338,779384.335917,,1073436.46329
31339,702573.017818,,941234.730901
31340,3219801.73223,,3205127.41871
31341,3174344.59184,,3169466.90812
31342,3224898.8201,,3203868.31992
31343,135788.894391,,122400.111023
31344,33681.5168929,,43769.5364035
31345,27921.2621218,,27393.2677805
31346,63729.1999503,,12306.1541955
31347,122848.895902,,41045.7835603
31348,469778.39136,,79045.3316245
31349,755823.271238,,1604377.69445
31350,592621.287263,,71550.0166598
31351,568879.698604,,409305.362472
31352,995674.166497,,133908.072112
31353,772700.47946,,2383335.51902
31354,505040.961607,,1049260.0207
31355,1337640.98619,,461846.727254
31356,895374.772779,,74345.7133949
31357,195384.188422,,545862.617144
31358,862162.684678,,63884.6852582
31359,666784.496256,,617329.644671
31360,643218.234315,,694793.609728
31361,23572.2619415,,30723.7019279
31362,310625.52941,,192959.65505
31363,11524207.2422,,10167925.1402
31364,12964779.9898,,8452920.84614
31365,2809807.36931,,1999136.67873
31366,246802.046995,,373668.842008
31367,148806.933462,,545696.676632
31368,19104.0727626,,280843.405173
31369,84602.6320182,,104307.708711
31370,1018869.75018,,1470343.17339
31371,33110.8409355,,34195.1641487
31372,66204.2625648,,70197.0877138
31373,798192.460009,,661669.983085
31374,79415.6119029,,106789.127933
31375,104952.998487,,171647.274988
31376,101924.565378,,129660.960166
31377,22279.3197563,,9639.12230148
31378,721923.795542,,559429.776127
31379,67057.6778317,,48819.0524675
31380,1219806.70079,,937906.29111
31381,38164.1156266,,74068.0081011
31382,25139.3193161,,8078.6367479
31383,109539.588099,,146366.347167
31384,57337.8661244,,66294.0048422
31385,118983.397311,,82484.6502861
31386,240516.466582,,273110.472201
31387,91288.4421029,,74765.1846416
31388,62566.220139,,34784.5943625
31389,71372.1691905,,70723.8281816
31390,1373513.39381,,1049317.44473
31391,53687.5060033,,105975.361466
31392,14650.2805056,,27737.7380378
31393,18789.9088187,,20790.2786525
31394,385243.52715,,347324.879636
31395,75108.6698154,,53552.2778793
31396,84970.1938778,,45056.978397
31397,282308.785422,,449523.110805
31398,289289.082894,,429652.76298
31399,191007.095169,,143563.158741
31400,53578.3438557,,48324.598009
31401,50121.026063,,81051.7218054
31402,70966.4170478,,51790.4275693
31403,51511.1131209,,14850.0857887
31404,63969.7922516,,67202.5378968
31405,721959.806616,,874114.707683
31406,333856.05293,,435773.275062
31407,84757.3033463,,52393.5211009
31408,162392.170743,,304076.307692
31409,41297.9348158,,89710.2767745
31410,109588.184481,,31177.4340548
31411,104648.214101,,66937.6436187
31412,78231.6395515,,21254.3056831
31413,153068.018481,,288106.90848
31414,72425.5265954,,9785.7805376
31415,1286053.14886,,1014912.17126
31416,51395.4442522,,43820.6455878
31417,1130499.49474,,889611.163767
31418,130815.808711,,105551.078483
31419,113745.654194,,12110.8250668
31420,71889.8797246,,188449.95588
31421,67713.7579016,,42764.6159987
31422,35052.4512334,,35225.5707794
31423,271965.742392,,371906.590302
31424,105892.043142,,306282.089454
31425,347871.356198,,706419.813292
31426,38813.0311094,,43344.9642405
31427,20115.0546211,,19754.2468422
31428,32818.2545801,,22820.0275325
31429,1041951.0422,,1068252.8218
31430,30041.6830573,,33843.7546299
31431,82693.1268171,,70973.8124082
31432,10163.818524,,7064.11178336
31433,32667.3066682,,39149.8214837
31434,74563.076268,,76872.2126285
31435,2721520.96579,,2267716.93664
31436,2913898.50342,,2486908.40187
31437,913748.86159,,757473.090636
31438,57100.7800025,,67610.225406
31439,16102.2335917,,26128.2939904
31440,11606.9372152,,11492.8372942
31441,21251.4048473,,29019.6325948
31442,49727.7552567,,48358.2722687
31443,113118.74913,,123995.054877
31444,693422.28173,,462025.905454
31445,920375.543127,,854945.291183
31446,167917.006225,,215681.550441
31447,1516375.70702,,1729619.68949
31448,46078.4632119,,974928.387811
31449,1470291.24381,,915949.140687
31450,12553719.3897,,12838133.1912
31451,5329111.8586,,5520430.92725
31452,4218090.67917,,3817878.97765
31453,348835.698866,,1738294.72995
31454,330676.402585,,830849.755533
31455,194133.880624,,182292.074413
31456,115683.313666,,34839.5990336
31457,151032.387703,,121018.061534
31458,15560111.4451,,13617230.6059
31459,13415334.6635,,12432167.8555
31460,431567.33298,,291505.494417
31461,23105.14308,,330220.633673
31462,16536.4427534,,314842.017545
31463,13448425.2389,,9645461.38925
31464,70255.1823416,,130617.011244
31465,63063.4750655,,276506.680766
31466,39635.5858334,,59623.8702441
31467,7197.70727608,,96923.5743825
31468,35506.8786753,,50488.8019489
31469,1335608.76606,,936975.883338
31470,72640.1752125,,48597.9520767
31471,49730.3620368,,62696.4780996
31472,52949.0567129,,76017.5202791
31473,54652.7123993,,80692.5443289
31474,45463.9276434,,26687.3475997
31475,81548.7313429,,154559.52591
31476,290342.563089,,196853.017492
31477,41861.2149041,,31983.1881942
31478,142294.306845,,71463.0800445
31479,90678.6541758,,126128.813075
31480,12223.9385927,,16605.8297385
31481,29104.4026014,,195730.042277
31482,41776.4715527,,18853.2912947
31483,50420.3731699,,250935.158726
31484,21235.1891636,,13252.0335755
31485,929418.800965,,1033950.61566
31486,482247.749274,,345764.671232
31487,36078.1286705,,20804.0218149
31488,334930.558491,,327738.307981
31489,93797.7576831,,111521.090478
31490,63736.7911585,,60053.6639312
31491,80667.2972069,,33060.6520253
31492,50420.1560956,,54199.4688235
31493,71966.3213051,,81703.5323917
31494,146553.032352,,124474.174785
31495,97441.5588787,,21413.1902576
31496,88634.5723851,,34095.7881823
31497,128441.124158,,240178.275458
31498,29262.9111413,,65996.7508745
31499,264846.382381,,163790.987618
31500,293241.98333,,164388.807442
31501,72907.2556747,,60686.9995231
31502,197798.554708,,106941.198903
31503,340453.843428,,256911.433963
31504,98025.4172625,,78336.8791174
31505,40548.1966737,,76998.738771
31506,285525.969247,,215058.170317
31507,289895.756572,,135196.483983
31508,38660.1380904,,37899.5342147
31509,242260.989943,,173509.801389
31510,1429741.58016,,1093499.63467
31511,45533.478551,,58710.5318998
31512,756642.290977,,899495.082723
31513,271418.055566,,132733.715141
31514,681523.257493,,344168.197116
31515,1209890.41049,,1147556.51368
31516,574134.348494,,158034.281171
31517,712510.278689,,296218.716782
31518,153654.60108,,195068.62446
31519,1406282.12989,,1068569.72985
31520,23703.2473518,,36643.2884495
31521,26949.8665617,,24437.1205172
31522,63005.2185118,,47332.9755633
31523,92640.4451134,,95410.0668391
31524,47058.9468252,,57826.8161539
31525,80067.3141321,,109193.856875
31526,379841.228862,,597223.053606
31527,50782.0,1.0,50850.0
31528,75096.5447717,,75882.6834869
31529,27826.1515656,,25866.5960507
31530,36809.8553334,,33780.5659095
31531,120161.238985,,117368.833582
31532,101986.682712,,107356.538173
31533,103290.350538,,112506.824197
31534,84514.9189392,,101279.029409
31535,144287.664731,,75457.8028353
31536,360877.300689,,347297.752284
31537,71785.7107058,,64053.2471193
31538,271599.522741,,262883.987241
31539,45358.5090989,,40887.3389007
31540,186844.090969,,181355.167375
31541,36702.6839867,,36411.8638882
31542,1055017.87226,,1267892.63602
31543,88715.1567091,,74580.6189753
31544,50782.0,1.0,50850.0
31545,84762.7493475,,88965.5462733
31546,3922148.88636,,4017749.98612
31547,49809.3196397,,41839.3298001
31548,475940.978324,,812448.056347
31549,1433214.02028,,1276383.11677
31550,1182537.55716,,288280.899447
31551,3832227.7362,,34007.5401234
31552,50244.705761,,42528.8058986
31553,260371.034467,,183637.058565
31554,449705.366658,,335899.997974
31555,1256593.49431,,4799609.44182
31556,152334.0,1.0,152538.0
31557,101560.0,1.0,101696.0
31558,507757.858448,,468816.832807
31559,287914.921155,,311730.696568
31560,453649.614226,,367416.832807
31561,191082.27468,,155012.2589
31562,200900.059845,,241398.88467
31563,157168.974445,,140483.185571
31564,86893.6965467,,18751.2833814
31565,50782.0,1.0,50850.0
31566,101560.0,1.0,101696.0
31567,491206.168062,,498959.766639
31568,102352.828071,,100189.765681
31569,50782.0,1.0,50850.0
31570,71513687.7266,,33033407.8407
31571,78032358.5062,,35297741.848
31572,72001.3918316,,135911.529798
31573,93738.8049559,,121802.653582
31574,377925.590662,,330555.623569
