,seg_index,art,outdoors and recreation,retail shop,professional service,food,nightlife spot,residence,schools&university,cycling facilities,transportation,total
9443,10067,0,2,0,0,0,0,0,0,1,0,3
9444,10068,0,0,0,0,0,0,0,0,1,0,1
9445,10069,0,1,0,0,0,0,0,0,0,1,2
9446,10072,0,2,0,0,0,0,0,0,0,2,4
9447,10073,0,0,0,3,1,0,0,1,1,2,8
9448,10074,0,1,0,0,0,0,0,0,0,1,2
9449,10075,0,2,0,0,0,0,0,0,0,1,3
9450,10076,0,1,0,2,0,0,0,0,0,0,3
9451,10077,0,0,0,4,0,0,0,2,0,1,7
9452,10078,0,3,0,0,0,0,0,0,2,0,5
9453,10079,0,2,0,0,0,0,0,0,2,0,4
9454,10080,0,1,0,0,0,0,0,0,0,1,2
9455,10081,0,1,0,0,0,0,0,0,0,1,2
9456,10083,0,0,0,0,0,0,0,0,0,1,1
9457,10084,0,1,0,0,0,0,0,0,0,1,2
9458,10085,0,0,2,2,1,0,0,2,2,3,12
9459,10086,0,8,0,0,0,0,0,0,15,10,33
9460,10087,1,0,1,0,0,0,0,0,5,5,12
9461,10088,0,1,0,0,0,0,0,0,1,0,2
9462,10089,0,1,0,0,0,0,0,0,0,1,2
9463,10090,0,1,0,0,0,0,0,0,0,0,1
9464,10091,0,1,0,0,0,0,0,0,0,0,1
9465,10092,0,1,1,0,0,0,0,0,0,1,3
9466,10093,0,0,1,0,0,0,0,0,0,1,2
9467,10094,0,0,0,0,0,0,0,0,0,2,2
9468,10096,0,0,0,1,0,0,0,0,0,0,1
9469,10097,0,1,0,0,0,0,1,0,0,1,3
9470,10098,0,2,0,0,0,0,0,1,0,2,5
9471,10100,0,1,0,0,0,0,1,0,1,0,3
9472,10101,0,2,0,0,0,0,0,0,2,0,4
9473,10102,0,4,0,0,0,0,0,0,1,0,5
9474,10103,0,4,0,0,0,0,0,0,2,0,6
9475,10104,0,7,0,0,0,0,0,0,9,1,17
9476,10105,0,2,0,0,0,0,0,0,2,1,5
9477,10106,0,0,0,0,0,0,0,0,0,1,1
9478,10107,0,0,0,0,0,0,0,0,1,0,1
9479,10108,0,2,0,0,0,0,0,0,0,0,2
9480,10109,0,0,4,0,4,0,0,0,0,1,9
9481,10110,0,0,1,1,0,0,0,1,0,2,5
9482,10111,0,4,2,1,2,0,0,0,1,0,10
9483,10112,0,2,0,0,0,0,0,0,0,0,2
9484,10113,0,1,0,0,0,0,0,0,0,0,1
9485,10114,0,1,0,0,0,0,0,0,0,0,1
9486,10115,0,1,0,0,0,0,0,0,0,0,1
9487,10116,0,3,0,0,0,0,0,0,0,0,3
9488,10118,0,1,0,0,0,0,0,0,1,0,2
9489,10119,0,1,1,0,0,0,0,1,1,2,6
9490,10120,0,1,3,0,0,0,0,1,0,0,5
9491,10121,0,1,0,0,0,0,0,1,0,0,2
9492,10123,0,1,0,0,0,0,0,1,0,0,2
9493,10124,0,1,0,0,0,0,0,1,1,2,5
9494,10125,0,2,0,0,0,0,0,0,1,1,4
9495,10126,0,5,0,0,0,0,0,0,0,2,7
9496,10127,0,5,0,0,0,0,1,0,5,2,13
9497,10128,0,6,0,0,0,0,1,0,6,4,17
9498,10129,0,5,0,1,0,0,3,0,0,3,12
9499,10130,0,2,0,2,0,0,1,0,0,6,11
9500,10131,0,0,2,3,1,1,0,2,2,5,16
9501,10132,0,1,1,0,0,0,0,1,1,2,6
9502,10133,0,3,0,0,0,0,1,1,2,0,7
9503,10134,0,1,0,0,0,0,0,0,0,2,3
9504,10136,0,1,0,0,0,0,0,0,0,1,2
9505,10137,0,1,0,0,0,0,0,0,0,0,1
9506,10138,0,0,0,0,0,0,0,0,0,1,1
9507,10139,0,0,0,0,0,0,0,0,0,2,2
9508,10141,0,0,0,2,0,0,0,0,1,0,3
9509,10142,0,0,0,1,0,0,0,0,0,1,2
9510,10143,0,0,0,1,0,0,0,0,0,1,2
9511,10148,0,0,0,2,0,0,0,0,0,3,5
9512,10149,0,1,0,2,0,0,1,0,7,1,12
9513,10150,0,8,0,1,0,0,9,0,3,2,23
9514,10151,0,0,1,0,0,0,2,0,4,0,7
9515,10152,1,2,0,1,0,0,0,0,3,0,7
9516,10153,0,2,0,2,0,0,0,0,8,2,14
9517,10154,0,3,0,0,0,0,0,0,1,0,4
9518,10155,0,2,1,1,0,0,0,1,3,3,11
9519,10156,1,1,1,1,1,0,0,1,1,3,10
9520,10157,1,0,0,1,0,0,0,1,0,1,4
9521,10158,0,1,0,0,0,0,0,1,1,1,4
9522,10159,0,1,0,0,0,0,0,1,1,2,5
9523,10160,0,0,0,0,0,0,0,0,0,5,5
9524,10161,0,0,0,0,0,0,0,0,0,3,3
9525,10162,0,3,0,8,2,0,0,0,25,4,42
9526,10163,1,5,0,10,1,0,0,0,24,6,47
9527,10164,0,3,0,4,3,0,0,0,26,8,44
9528,10165,0,4,0,3,3,0,0,0,21,5,36
9529,10166,0,0,0,1,0,0,0,0,2,0,3
9530,10167,0,0,0,1,0,0,0,0,2,0,3
9531,10168,0,1,2,0,0,0,0,1,0,1,5
9532,10169,0,4,5,0,1,0,0,1,0,2,13
9533,10170,0,2,0,0,5,0,0,0,0,1,8
9534,10171,0,2,1,1,4,0,0,0,4,3,15
9535,10172,0,2,0,0,1,0,0,0,4,4,11
9536,10173,0,2,1,0,0,0,0,0,2,5,10
9537,10174,0,1,0,0,0,0,0,0,1,4,6
9538,10175,0,0,0,0,0,0,1,0,1,2,4
9539,10176,0,1,0,0,0,0,1,0,0,2,4
9540,10177,0,1,0,0,0,0,0,0,1,1,3
9541,10178,0,1,0,0,0,0,0,0,1,1,3
9542,10179,0,1,0,0,0,0,0,0,0,1,2
9543,10180,0,0,0,0,0,0,0,0,0,1,1
9544,10181,0,0,1,0,0,0,0,0,0,1,2
9545,10182,0,0,4,1,0,0,0,0,0,3,8
9546,10183,0,6,0,0,0,0,0,0,1,3,10
9547,10184,0,1,1,0,0,0,1,0,0,0,3
9548,10185,0,0,0,0,0,0,1,0,0,0,1
9549,10186,0,1,0,0,0,0,0,0,0,2,3
9550,10187,0,3,4,1,0,0,0,0,0,4,12
9551,10188,0,1,0,0,0,0,0,0,0,1,2
9552,10189,0,1,1,0,0,0,0,0,0,2,4
9553,10190,0,0,1,0,0,0,0,0,0,2,3
9554,10192,0,2,0,0,0,0,0,0,2,1,5
9555,10193,0,2,0,0,0,0,0,0,1,1,4
9556,10194,0,2,0,0,0,0,0,0,0,0,2
9557,10195,0,2,0,0,0,0,0,1,0,0,3
9558,10196,0,3,0,13,1,0,0,0,19,4,40
9559,10197,0,1,0,1,0,0,0,0,16,5,23
9560,10198,0,1,1,1,0,0,0,0,10,5,18
9561,10199,0,2,0,3,0,0,0,0,4,0,9
9562,10200,0,2,0,0,0,0,0,0,0,2,4
9563,10201,0,0,0,0,0,0,0,0,1,2,3
9564,10202,0,0,0,0,0,0,1,0,0,3,4
9565,10204,0,0,0,0,0,0,0,1,0,0,1
9566,10205,0,2,0,0,0,0,0,1,0,1,4
9567,10206,0,0,0,0,0,0,0,1,0,0,1
9568,10212,0,2,0,0,0,0,1,1,2,5,11
9569,10213,0,0,0,1,0,0,1,2,0,2,6
9570,10214,0,0,0,0,0,0,0,1,0,2,3
9571,10215,0,3,0,2,0,1,0,1,9,1,17
9572,10216,0,0,0,0,0,0,0,0,2,0,2
9573,10217,0,2,1,0,0,0,2,0,1,0,6
9574,10218,0,3,4,0,0,0,2,0,3,2,14
9575,10219,0,1,3,0,0,0,0,0,5,0,9
9576,10220,0,1,0,0,0,0,0,0,4,1,6
9577,10221,0,3,0,0,0,0,5,0,1,1,10
9578,10222,0,1,0,0,0,0,1,0,0,0,2
9579,10223,0,0,0,1,0,0,0,0,2,0,3
9580,10224,0,0,0,0,0,0,0,0,2,0,2
9581,10225,0,4,0,0,0,0,1,0,0,0,5
9582,10226,0,6,0,0,0,0,0,0,2,0,8
9583,10227,0,3,0,0,0,0,0,0,2,0,5
9584,10228,0,2,3,1,1,0,0,0,1,1,9
9585,10229,0,3,4,0,1,0,0,0,1,0,9
9586,10230,0,1,0,0,0,0,0,0,0,0,1
9587,10231,0,0,0,1,0,0,0,0,0,0,1
9588,10232,0,3,0,0,0,0,0,0,0,1,4
9589,10233,0,0,0,0,0,0,0,0,0,1,1
9590,10234,0,1,0,0,0,0,0,0,0,1,2
9591,10235,0,3,0,0,0,0,0,0,0,1,4
9592,10236,0,7,0,0,0,0,0,0,1,1,9
9593,10237,0,2,0,0,0,0,0,2,0,1,5
9594,10238,0,2,0,0,0,0,0,2,0,1,5
9595,10239,0,2,0,0,0,0,0,1,1,1,5
9596,10240,0,1,0,0,0,0,0,0,0,2,3
9597,10241,0,1,0,0,0,0,0,0,0,1,2
9598,10242,0,1,0,0,0,0,0,0,1,2,4
9599,10243,0,0,0,0,0,0,0,0,1,3,4
9600,10244,0,3,1,0,0,0,0,0,0,3,7
9601,10245,0,2,2,1,3,0,0,0,0,1,9
9602,10246,0,3,1,0,0,0,0,0,3,6,13
9603,10247,0,4,2,0,0,0,0,0,3,6,15
9604,10248,0,7,1,2,1,0,1,0,9,2,23
9605,10249,0,1,0,0,0,0,0,0,4,0,5
9606,10250,0,0,2,0,0,0,0,0,4,1,7
9607,10251,0,0,0,4,1,1,0,0,8,8,22
9608,10252,0,0,0,0,0,0,0,0,0,2,2
9609,10253,0,1,1,0,3,0,0,0,0,1,6
9610,10254,0,2,0,3,0,0,0,0,4,0,9
9611,10255,1,3,0,0,0,1,1,0,15,1,22
9612,10256,0,3,0,0,0,0,0,2,16,1,22
9613,10257,0,5,0,0,0,0,1,0,10,3,19
9614,10258,0,7,0,1,0,0,1,0,6,2,17
9615,10259,0,5,0,1,2,0,0,0,16,0,24
9616,10260,0,1,0,0,0,0,0,0,11,0,12
9617,10261,0,1,0,0,0,0,0,0,4,1,6
9618,10262,0,7,0,0,0,0,0,0,0,0,7
9619,10263,0,2,0,0,0,0,0,0,0,0,2
9620,10264,0,0,0,0,0,0,0,0,1,0,1
9621,10265,0,0,0,0,0,0,0,0,1,0,1
9622,10266,0,1,0,0,2,0,0,0,0,0,3
9623,10267,0,1,0,0,2,0,0,1,0,1,5
9624,10268,0,0,0,0,0,0,1,0,0,4,5
9625,10269,0,1,0,0,0,0,0,0,0,1,2
9626,10270,0,3,0,0,0,0,0,0,0,4,7
9627,10271,0,3,0,1,0,0,0,0,0,0,4
9628,10272,0,1,0,0,0,0,0,0,0,3,4
9629,10275,0,1,0,0,0,0,0,0,0,0,1
9630,10276,0,0,0,1,0,0,0,0,2,1,4
9631,10277,0,1,0,0,0,0,0,0,2,6,9
9632,10278,0,5,0,0,0,0,0,0,0,1,6
9633,10279,0,7,0,0,0,0,0,0,2,1,10
9634,10280,0,0,0,0,0,0,0,1,0,3,4
9635,10281,0,4,0,0,0,0,0,0,2,0,6
9636,10282,0,2,0,0,0,0,0,0,2,0,4
9637,10283,0,1,0,0,0,0,0,0,1,0,2
9638,10284,0,0,0,0,0,0,0,0,1,0,1
9639,10285,0,0,0,0,0,0,1,0,1,2,4
9640,10286,0,0,0,2,0,0,1,0,0,3,6
9641,10287,0,0,0,3,0,0,0,0,0,2,5
9642,10288,0,0,0,2,0,0,0,0,1,3,6
9643,10289,0,0,0,2,0,0,0,0,1,3,6
9644,10290,0,0,0,1,0,1,0,0,0,3,5
9645,10291,0,1,0,0,0,0,0,0,2,2,5
9646,10292,0,1,0,0,0,0,0,0,1,0,2
9647,10293,0,1,0,0,1,0,0,0,2,1,5
9648,10294,0,0,0,0,0,0,1,0,1,0,2
9649,10295,0,2,0,0,0,0,0,0,1,0,3
9650,10296,0,2,0,0,0,0,0,1,2,0,5
9651,10297,0,2,0,0,0,0,0,2,2,0,6
9652,10298,0,3,0,0,0,0,0,2,2,1,8
9653,10299,0,6,0,1,0,0,0,1,5,1,14
9654,10300,0,2,0,0,0,0,0,0,2,0,4
9655,10301,0,6,0,0,0,0,0,0,2,0,8
9656,10302,0,6,0,0,0,0,0,2,3,2,13
9657,10303,1,4,0,0,0,1,0,0,2,1,9
9658,10304,0,2,0,0,0,0,0,0,4,0,6
9659,10305,0,0,0,0,0,0,0,0,4,0,4
9660,10306,0,1,1,1,0,0,0,0,8,0,11
9661,10307,0,0,0,1,0,0,0,0,0,5,6
9662,10308,0,1,0,2,0,0,0,0,1,1,5
9663,10309,0,2,0,1,0,0,0,1,1,1,6
9664,10310,0,2,0,1,1,0,0,0,0,1,5
9665,10311,0,0,0,0,1,0,0,0,0,0,1
9666,10312,0,1,2,0,1,0,0,0,3,0,7
9667,10313,0,0,1,1,0,0,0,0,2,1,5
9668,10314,0,4,0,0,0,0,0,0,1,0,5
9669,10315,0,1,0,0,0,0,0,0,0,0,1
9670,10316,0,1,0,0,0,0,0,0,0,1,2
9671,10321,0,1,0,0,0,0,0,0,0,0,1
9672,10322,0,2,0,0,0,0,0,0,0,1,3
9673,10323,0,0,0,0,0,0,0,0,0,1,1
9674,10324,0,0,0,0,0,0,0,0,0,1,1
9675,10325,0,5,1,0,0,0,0,0,0,1,7
9676,10326,0,2,0,0,0,0,0,0,0,0,2
9677,10328,0,0,0,1,0,0,0,0,1,1,3
9678,10329,0,1,0,0,0,0,0,1,0,1,3
9679,10330,0,1,0,0,0,0,0,0,0,2,3
9680,10332,0,0,0,0,0,0,0,0,0,1,1
9681,10333,0,0,3,0,0,0,0,1,0,2,6
9682,10334,0,1,0,6,2,0,1,0,2,5,17
9683,10335,0,0,0,1,0,0,1,0,1,3,6
9684,10336,0,0,0,0,0,0,1,0,0,0,1
9685,10337,0,3,0,0,0,0,1,0,0,2,6
9686,10338,0,3,0,0,0,0,0,0,0,5,8
9687,10339,0,2,0,0,0,0,0,0,0,0,2
9688,10340,0,1,0,0,0,0,0,0,0,0,1
9689,10341,0,0,0,0,0,0,1,1,0,5,7
9690,10342,0,0,0,0,0,0,1,0,0,0,1
9691,10343,0,0,0,2,1,0,0,0,3,3,9
9692,10344,0,0,0,1,1,0,2,0,4,3,11
9693,10345,0,0,1,0,1,0,1,0,5,1,9
9694,10346,0,2,0,0,0,0,0,0,4,1,7
9695,10347,1,1,0,0,0,0,0,0,1,2,5
9696,10348,1,1,0,0,0,0,0,0,0,2,4
9697,10349,0,1,0,0,0,0,2,0,0,3,6
9698,10350,0,0,1,1,0,0,0,1,1,1,5
9699,10351,0,2,1,0,0,0,0,0,0,1,4
9700,10352,0,0,1,0,0,0,0,0,0,0,1
9701,10353,0,1,0,0,0,0,0,0,0,1,2
9702,10354,0,1,0,0,0,0,0,0,0,1,2
9703,10355,0,0,0,0,0,0,0,1,0,0,1
9704,10356,0,0,0,0,0,0,0,1,0,0,1
9705,10358,0,1,0,0,0,0,0,0,0,0,1
9706,10359,0,2,0,0,0,0,0,0,0,0,2
9707,10360,0,1,0,0,0,0,0,2,0,0,3
9708,10361,0,0,0,1,0,0,0,0,0,0,1
9709,10362,0,0,0,1,0,0,0,0,0,0,1
9710,10363,0,0,0,1,0,0,0,0,0,2,3
9711,10364,0,0,0,1,0,0,0,0,0,1,2
9712,10365,0,2,0,0,0,0,1,0,0,1,4
9713,10367,0,2,0,0,0,0,0,0,0,0,2
9714,10368,0,2,0,0,0,0,0,0,1,3,6
9715,10369,0,2,0,0,0,0,0,0,1,2,5
9716,10370,0,0,0,0,0,0,0,0,1,2,3
9717,10374,0,0,0,0,0,0,0,0,0,2,2
9718,10375,0,1,0,0,0,0,0,1,0,2,4
9719,10376,0,0,0,0,0,0,1,0,0,0,1
9720,10379,0,0,0,0,0,0,0,0,0,1,1
9721,10380,0,4,1,0,0,0,1,0,0,2,8
9722,10381,0,0,0,0,0,1,2,0,0,3,6
9723,10382,0,0,0,0,0,1,3,0,0,3,7
9724,10383,0,0,0,0,0,0,2,0,0,3,5
9725,10384,0,0,0,0,0,0,0,0,0,2,2
9726,10385,0,1,0,0,0,0,0,0,1,2,4
9727,10386,0,5,0,0,0,0,0,0,5,1,11
9728,10387,0,3,0,0,0,0,0,0,4,1,8
9729,10388,0,2,0,0,0,0,0,0,3,0,5
9730,10389,0,2,0,0,0,0,0,0,2,0,4
9731,10390,0,2,0,0,1,0,0,0,6,3,12
9732,10391,0,1,0,0,0,0,0,0,3,0,4
9733,10392,0,1,1,0,0,0,0,0,1,2,5
9734,10393,0,0,0,0,0,0,0,0,1,2,3
9735,10394,0,1,0,0,0,0,0,0,0,1,2
9736,10395,0,1,0,0,0,0,2,0,0,0,3
9737,10396,0,0,0,0,0,1,0,0,0,0,1
9738,10397,0,1,1,0,1,0,0,0,0,3,6
9739,10398,0,1,0,0,0,0,0,0,0,1,2
9740,10399,0,1,0,0,0,0,1,0,0,0,2
9741,10400,0,1,0,0,0,0,0,1,0,0,2
9742,10401,0,0,0,1,1,0,0,0,0,4,6
9743,10402,1,5,0,0,0,0,0,0,3,0,9
9744,10403,0,5,0,0,0,0,0,0,0,0,5
9745,10404,0,6,0,0,0,0,1,0,3,3,13
9746,10405,0,0,0,4,0,0,0,0,3,3,10
9747,10406,0,1,0,6,0,0,0,0,4,1,12
9748,10407,0,2,0,2,0,0,1,0,4,0,9
9749,10408,1,3,0,0,0,0,2,0,14,0,20
9750,10409,0,1,0,0,0,0,7,0,17,1,26
9751,10410,0,2,1,0,1,0,0,1,10,0,15
9752,10411,0,2,0,1,0,0,0,0,9,1,13
9753,10412,0,2,0,2,0,0,0,0,8,1,13
9754,10413,0,2,0,0,0,0,2,0,10,0,14
9755,10414,0,2,0,0,0,0,0,0,8,0,10
9756,10415,0,4,0,0,0,0,0,0,9,1,14
9757,10416,0,0,8,2,4,1,0,0,6,3,24
9758,10417,0,1,3,1,5,1,0,0,6,1,18
9759,10418,0,1,0,0,0,0,0,0,9,1,11
9760,10419,0,3,4,0,0,0,0,0,11,3,21
9761,10420,0,6,0,0,0,0,0,0,6,4,16
9762,10421,0,4,3,1,1,0,0,1,0,1,11
9763,10423,0,0,0,0,0,0,1,0,0,0,1
9764,10424,0,1,0,0,0,0,1,0,0,0,2
9765,10425,0,1,1,0,0,0,0,0,1,0,3
9766,10426,0,0,0,1,0,0,0,1,0,0,2
9767,10427,0,1,0,1,0,0,0,0,0,1,3
9768,10428,0,0,0,0,0,0,0,0,1,1,2
9769,10429,0,5,0,0,0,0,0,0,0,0,5
9770,10430,0,3,0,0,0,0,0,0,0,0,3
9771,10431,0,2,0,0,0,0,0,0,0,0,2
9772,10432,0,2,0,0,0,0,0,0,0,0,2
9773,10433,0,2,0,0,0,0,0,0,3,0,5
9774,10434,0,4,0,0,0,0,0,0,2,1,7
9775,10435,0,9,0,0,0,0,0,0,7,2,18
9776,10436,0,0,0,0,0,0,0,0,1,0,1
9777,10443,0,2,0,0,0,0,0,0,0,0,2
9778,10445,0,2,0,0,0,0,0,1,0,1,4
9779,10446,0,1,0,0,0,0,0,0,0,1,2
9780,10448,0,0,0,0,0,0,0,0,0,0,0
9781,10449,0,0,2,0,0,0,0,0,2,1,5
9782,10450,0,0,0,0,0,0,0,0,2,0,2
9783,10451,0,2,0,0,0,0,0,0,2,0,4
9784,10452,0,1,0,0,0,0,0,0,7,1,9
9785,10453,0,2,0,0,0,0,0,0,15,1,18
9786,10454,0,1,0,0,0,0,1,0,13,1,16
9787,10455,0,0,0,3,0,0,0,0,0,7,10
9788,10457,0,0,0,0,0,0,0,0,0,8,8
9789,10458,0,0,0,1,0,0,1,0,0,1,3
9790,10459,0,0,0,0,0,0,1,0,0,2,3
9791,10460,0,0,0,0,0,0,0,0,0,1,1
9792,10461,0,0,0,0,0,0,1,0,0,0,1
9793,10462,0,2,6,1,1,0,0,2,0,4,16
9794,10464,0,0,0,0,0,0,0,0,1,0,1
9795,10465,0,0,0,0,0,0,0,0,1,0,1
9796,10466,0,1,0,0,0,0,0,0,0,0,1
9797,10467,0,1,0,0,0,0,0,0,1,1,3
9798,10468,0,1,0,1,0,0,0,0,2,1,5
9799,10469,0,2,0,1,0,0,0,0,4,1,8
9800,10470,0,1,0,0,0,0,0,0,0,2,3
9801,10472,0,0,0,0,0,0,0,2,0,1,3
9802,10473,0,3,0,0,0,0,0,0,1,3,7
9803,10474,0,1,0,0,0,0,0,0,1,3,5
9804,10475,0,0,0,0,0,0,0,0,2,2,4
9805,10476,0,2,0,0,0,0,0,0,2,2,6
9806,10477,0,0,0,0,0,0,0,0,1,2,3
9807,10478,0,0,0,0,0,0,0,0,0,1,1
9808,10479,0,0,0,0,1,0,0,0,1,1,3
9809,10480,0,0,1,0,0,0,0,0,1,2,4
9810,10481,0,3,2,1,0,0,0,0,0,2,8
9811,10482,0,0,1,3,0,1,0,0,0,4,9
9812,10483,0,0,0,1,0,0,0,0,0,3,4
9813,10484,0,0,0,2,3,0,0,0,0,4,9
9814,10485,0,1,0,2,0,0,0,0,1,6,10
9815,10486,0,0,0,2,0,0,0,0,0,7,9
9816,10488,0,0,0,0,0,0,0,0,0,1,1
9817,10489,0,0,0,1,0,0,0,0,0,2,3
9818,10491,0,1,0,0,0,0,0,0,0,0,1
9819,10492,0,4,0,2,0,0,0,0,9,2,17
9820,10493,0,1,0,1,0,0,0,0,2,0,4
9821,10494,0,0,0,0,0,0,0,0,3,0,3
9822,10495,2,2,0,0,0,0,0,1,2,0,7
9823,10496,0,1,3,0,1,1,0,1,0,3,10
9824,10497,0,0,3,2,1,1,0,0,0,3,10
9825,10498,0,0,0,0,0,0,0,1,0,0,1
9826,10499,0,0,0,0,0,0,0,1,1,0,2
9827,10500,0,0,0,0,0,0,0,1,1,1,3
9828,10501,0,7,3,3,0,0,0,1,3,6,23
9829,10502,0,3,2,3,3,0,0,0,3,4,18
9830,10503,0,2,0,0,0,0,0,0,3,4,9
9831,10504,0,2,0,0,0,0,0,0,7,1,10
9832,10505,0,2,0,0,0,0,0,0,8,1,11
9833,10506,0,1,0,1,0,0,0,0,3,0,5
9834,10507,0,0,0,1,0,0,2,0,3,2,8
9835,10508,0,0,0,2,0,0,4,0,4,1,11
9836,10509,0,0,1,0,0,0,2,0,5,1,9
9837,10510,0,6,0,0,2,1,0,0,4,1,14
9838,10511,0,3,0,0,2,0,0,0,3,0,8
9839,10512,0,2,0,0,0,0,0,0,7,2,11
9840,10513,0,1,0,0,0,0,0,0,3,0,4
9841,10514,0,2,0,1,0,0,1,1,2,2,9
9842,10515,0,0,1,0,2,1,1,0,2,5,12
9843,10516,0,2,0,0,4,0,0,0,2,5,13
9844,10519,0,1,0,1,0,0,1,0,1,3,7
9845,10520,0,1,0,0,0,0,2,0,0,0,3
9846,10521,0,3,0,0,0,0,1,0,0,0,4
9847,10522,0,0,1,0,1,0,0,0,0,2,4
9848,10523,0,1,0,0,0,0,1,1,0,0,3
9849,10524,0,1,0,0,0,0,0,0,0,4,5
9850,10525,0,1,0,0,0,0,0,0,1,0,2
9851,10527,0,0,0,0,0,0,0,0,0,1,1
9852,10528,0,0,0,0,0,0,1,0,0,1,2
9853,10529,0,1,0,0,0,0,0,0,0,3,4
9854,10533,0,0,1,0,0,0,0,1,0,3,5
9855,10534,0,2,0,0,0,0,0,0,0,1,3
9856,10536,0,2,0,0,0,0,0,1,0,1,4
9857,10537,0,5,0,1,0,0,0,0,0,9,15
9858,10538,0,6,1,5,4,1,0,0,25,6,48
9859,10539,0,3,4,4,5,2,0,0,17,3,38
9860,10540,0,4,0,0,0,0,1,0,9,2,16
9861,10541,0,5,0,1,0,0,1,0,8,4,19
9862,10542,1,6,14,21,10,2,0,0,7,6,67
9863,10543,0,5,1,0,0,1,0,0,3,6,16
9864,10544,0,6,0,0,0,1,0,0,4,9,20
9865,10545,0,5,0,0,0,0,0,0,5,7,17
9866,10546,0,4,1,3,0,1,0,0,4,3,16
9867,10547,0,3,1,3,0,0,0,0,3,4,14
9868,10548,0,3,0,0,0,0,0,0,6,3,12
9869,10549,1,3,2,1,3,0,0,0,6,4,20
9870,10550,0,3,8,2,2,0,0,0,3,3,21
9871,10551,0,4,3,1,1,0,0,0,3,3,15
9872,10552,1,4,3,5,1,0,0,0,5,4,23
9873,10553,0,2,0,0,0,0,0,0,0,1,3
9874,10554,0,1,0,0,0,0,0,0,0,0,1
9875,10557,0,2,0,0,0,0,0,0,0,1,3
9876,10558,0,2,0,0,0,0,0,0,0,0,2
9877,10562,0,1,0,0,0,0,1,1,3,1,7
9878,10563,0,0,0,0,0,0,1,0,2,2,5
9879,10564,0,0,0,0,0,0,1,0,0,0,1
9880,10565,0,3,0,0,0,0,1,1,0,0,5
9881,10566,0,0,0,1,0,0,0,1,0,3,5
9882,10567,0,4,1,1,0,0,0,0,3,6,15
9883,10568,0,4,1,0,0,0,0,0,3,6,14
9884,10569,0,3,0,0,0,0,0,0,3,0,6
9885,10570,0,1,0,0,0,0,0,0,1,2,4
9886,10571,0,2,0,0,0,0,0,1,1,5,9
9887,10572,0,0,1,1,0,0,0,0,1,5,8
9888,10573,0,0,0,0,0,0,0,0,0,1,1
9889,10574,0,1,0,0,0,0,0,0,0,1,2
9890,10575,0,0,0,0,0,0,0,0,0,1,1
9891,10576,0,2,0,0,0,0,0,0,0,1,3
9892,10577,0,4,0,0,0,0,0,0,0,1,5
9893,10578,0,1,0,0,0,0,0,0,1,0,2
9894,10579,0,4,0,0,0,0,1,0,1,6,12
9895,10580,0,0,0,0,0,0,0,0,0,1,1
9896,10581,0,0,0,0,0,0,0,0,0,2,2
9897,10582,0,2,0,0,0,0,0,1,0,1,4
9898,10583,0,2,0,0,0,0,0,1,0,1,4
9899,10584,0,5,0,0,0,0,0,2,0,2,9
9900,10585,0,2,0,0,0,0,0,1,0,0,3
9901,10586,0,3,0,0,0,0,0,0,1,3,7
9902,10587,0,2,0,0,0,0,0,0,0,1,3
9903,10588,0,1,0,0,0,0,0,0,0,0,1
9904,10589,0,4,0,0,0,0,0,0,0,0,4
9905,10590,0,2,0,0,0,0,0,0,0,0,2
9906,10591,0,4,0,0,0,0,0,0,0,0,4
9907,10592,0,4,0,0,0,0,0,0,0,0,4
9908,10593,0,4,0,0,0,0,0,0,7,5,16
9909,10594,1,4,4,1,2,1,0,0,6,5,24
9910,10595,0,2,1,0,1,0,0,0,8,4,16
9911,10596,0,9,0,0,0,0,0,0,9,6,24
9912,10597,0,10,0,0,0,0,0,0,3,4,17
9913,10598,0,13,1,0,0,0,0,0,8,8,30
9914,10599,0,1,0,0,0,0,0,0,1,6,8
9915,10600,0,1,2,0,0,0,1,0,3,4,11
9916,10601,0,4,0,0,0,0,0,0,5,5,14
9917,10602,0,2,1,1,2,0,0,2,2,7,17
9918,10603,0,1,0,1,0,0,0,0,1,1,4
9919,10604,0,1,0,2,1,0,0,0,1,2,7
9920,10605,0,3,0,0,0,0,0,0,0,0,3
9921,10606,0,2,0,0,0,0,0,0,0,0,2
9922,10607,0,2,0,0,0,0,0,0,0,1,3
9923,10608,0,2,0,0,0,0,1,0,0,0,3
9924,10609,0,0,0,0,0,0,0,0,0,3,3
9925,10611,1,0,0,0,0,0,0,0,0,1,2
9926,10612,0,1,1,0,0,0,0,0,0,2,4
9927,10613,0,1,0,0,0,0,0,0,0,0,1
9928,10616,0,2,0,0,0,0,0,0,0,0,2
9929,10617,0,2,0,1,0,0,0,0,0,0,3
9930,10618,0,0,0,0,0,0,0,0,0,1,1
9931,10619,0,2,0,0,0,0,0,0,0,1,3
9932,10620,0,3,0,0,0,0,1,0,1,1,6
9933,10621,0,2,0,2,1,1,0,0,11,4,21
9934,10622,0,0,0,4,1,2,0,0,5,4,16
9935,10623,0,1,0,6,0,2,0,0,6,3,18
9936,10624,0,1,0,2,0,1,0,0,6,4,14
9937,10625,0,1,0,7,1,1,0,0,9,12,31
9938,10626,0,1,1,2,2,0,0,0,8,5,19
9939,10627,0,1,0,0,1,0,0,0,3,4,9
9940,10628,0,1,1,1,0,0,0,0,7,5,15
